,counts,speed,std,link
2015-01-17 12:35:00,1.0,117.0,,123007
2015-01-17 12:40:00,0.0,,,123007
2015-01-17 12:45:00,2.0,112.5,7.7781745930520225,123007
2015-01-17 12:50:00,4.0,93.75,14.885675440951054,123007
2015-01-17 12:55:00,3.0,85.0,38.50973902793941,123007
2015-01-17 13:00:00,4.0,102.75,25.289984842489197,123007
2015-01-17 13:05:00,0.0,,,123007
2015-01-17 13:10:00,5.0,105.8,16.13071604114337,123007
2015-01-17 13:15:00,0.0,,,123007
2015-01-17 13:20:00,1.0,93.0,,123007
2015-01-17 13:25:00,2.0,107.5,13.435028842544403,123007
2015-01-17 13:30:00,2.0,81.5,23.33452377915607,123007
2015-01-17 13:35:00,2.0,108.5,7.7781745930520225,123007
2015-01-17 13:40:00,0.0,,,123007
2015-01-17 13:45:00,5.0,91.2,43.1010440708807,123007
2015-01-17 13:50:00,4.0,107.75,4.924428900898052,123007
2015-01-17 13:55:00,0.0,,,123007
2015-01-17 14:00:00,1.0,124.0,,123007
2015-01-17 14:05:00,3.0,104.66666666666667,7.767453465154029,123007
2015-01-17 14:10:00,0.0,,,123007
2015-01-17 14:15:00,3.0,111.33333333333333,14.502873278538061,123007
2015-01-17 14:20:00,4.0,105.0,23.209193580705612,123007
2015-01-17 14:25:00,0.0,,,123007
2015-01-17 14:30:00,1.0,123.0,,123007
2015-01-17 14:35:00,3.0,70.0,20.0,123007
2015-01-17 14:40:00,0.0,,,123007
2015-01-17 14:45:00,0.0,,,123007
2015-01-17 14:50:00,2.0,106.0,19.79898987322333,123007
2015-01-17 14:55:00,1.0,109.0,,123007
2015-01-17 15:00:00,0.0,,,123007
2015-01-17 15:05:00,4.0,103.25,18.750555547325344,123007
2015-01-17 15:10:00,2.0,117.0,2.8284271247461903,123007
2015-01-17 15:15:00,0.0,,,123007
2015-01-17 15:20:00,4.0,96.0,38.63504454076204,123007
2015-01-17 15:25:00,1.0,56.0,,123007
2015-01-17 15:30:00,4.0,87.5,18.94729532149642,123007
2015-01-17 15:35:00,3.0,109.66666666666667,20.305992547357377,123007
2015-01-17 15:40:00,3.0,91.33333333333333,9.073771725877464,123007
2015-01-17 15:45:00,3.0,96.33333333333333,19.62990915244728,123007
2015-01-17 15:50:00,3.0,104.0,12.288205727444508,123007
2015-01-17 15:55:00,5.0,90.4,26.197328108034224,123007
2015-01-17 16:00:00,3.0,116.0,7.0,123007
2015-01-17 16:05:00,0.0,,,123007
2015-01-17 16:10:00,1.0,95.0,,123007
2015-01-17 16:15:00,0.0,,,123007
2015-01-17 16:20:00,2.0,114.5,9.192388155425117,123007
2015-01-17 16:25:00,4.0,88.25,12.148388096094612,123007
2015-01-17 16:30:00,6.0,104.5,17.941571837495175,123007
2015-01-17 16:35:00,3.0,90.66666666666667,27.06165799305973,123007
2015-01-17 16:40:00,2.0,79.5,40.30508652763321,123007
2015-01-17 16:45:00,4.0,108.75,19.241881404893856,123007
2015-01-17 16:50:00,2.0,102.5,9.192388155425117,123007
2015-01-17 16:55:00,1.0,112.0,,123007
2015-01-17 17:00:00,3.0,82.0,15.620499351813308,123007
2015-01-17 17:05:00,2.0,94.5,19.091883092036785,123007
2015-01-17 17:10:00,2.0,92.0,41.012193308819754,123007
2015-01-17 17:15:00,0.0,,,123007
2015-01-17 17:20:00,2.0,79.0,14.142135623730951,123007
2015-01-17 17:25:00,3.0,96.0,19.0,123007
2015-01-17 17:30:00,6.0,82.33333333333333,21.987875446860862,123007
2015-01-17 17:35:00,0.0,,,123007
2015-01-17 17:40:00,3.0,61.0,39.61060464067672,123007
2015-01-17 17:45:00,1.0,98.0,,123007
2015-01-17 17:50:00,1.0,101.0,,123007
2015-01-17 17:55:00,7.0,76.57142857142857,18.329003817785104,123007
2015-01-17 18:00:00,0.0,,,123007
2015-01-17 18:05:00,1.0,101.0,,123007
2015-01-17 18:10:00,3.0,53.666666666666664,13.503086067019396,123007
2015-01-17 18:15:00,3.0,74.0,24.331050121192877,123007
2015-01-17 18:20:00,3.0,68.33333333333333,12.662279942148388,123007
2015-01-17 18:25:00,1.0,87.0,,123007
2015-01-17 18:30:00,0.0,,,123007
2015-01-17 18:35:00,0.0,,,123007
2015-01-17 18:40:00,4.0,88.0,20.704266871026046,123007
2015-01-17 18:45:00,0.0,,,123007
2015-01-17 18:50:00,6.0,84.66666666666667,19.8158185969358,123007
2015-01-17 18:55:00,4.0,95.5,15.264337522473747,123007
2015-01-17 19:00:00,4.0,71.25,9.464847243000456,123007
2015-01-17 19:05:00,0.0,,,123007
2015-01-17 19:10:00,2.0,106.0,5.656854249492381,123007
2015-01-17 19:15:00,2.0,78.0,5.656854249492381,123007
2015-01-17 19:20:00,5.0,81.2,11.388590782006348,123007
2015-01-17 19:25:00,4.0,94.75,5.619905100029121,123007
2015-01-17 19:30:00,1.0,123.0,,123007
2015-01-17 19:35:00,3.0,66.0,15.524174696260024,123007
2015-01-17 19:40:00,4.0,116.25,15.195942440884233,123007
2015-01-17 19:45:00,3.0,108.66666666666667,24.337899115029078,123007
2015-01-17 19:50:00,1.0,112.0,,123007
2015-01-17 19:55:00,1.0,111.0,,123007
2015-01-17 20:00:00,0.0,,,123007
2015-01-17 20:05:00,8.0,85.875,23.90718660630254,123007
2015-01-17 20:10:00,1.0,110.0,,123007
2015-01-17 20:15:00,0.0,,,123007
2015-01-17 20:20:00,2.0,100.5,2.1213203435596424,123007
2015-01-17 20:25:00,0.0,,,123007
2015-01-17 20:30:00,2.0,87.5,44.54772721475249,123007
2015-01-17 20:35:00,4.0,90.5,18.734993995195193,123007
2015-01-17 20:40:00,0.0,,,123007
2015-01-17 20:45:00,2.0,89.5,16.263455967290593,123007
2015-01-17 20:50:00,0.0,,,123007
2015-01-17 20:55:00,3.0,83.33333333333333,44.09459528483432,123007
2015-01-17 21:00:00,0.0,,,123007
2015-01-17 21:05:00,2.0,124.5,27.577164466275352,123007
2015-01-17 21:10:00,3.0,104.33333333333333,4.93288286231625,123007
2015-01-17 21:15:00,1.0,82.0,,123007
2015-01-17 21:20:00,0.0,,,123007
2015-01-17 21:25:00,3.0,80.66666666666667,24.664414311581236,123007
2015-01-17 21:30:00,0.0,,,123007
2015-01-17 21:35:00,2.0,95.0,8.48528137423857,123007
2015-01-17 21:40:00,1.0,86.0,,123007
2015-01-17 21:45:00,1.0,98.0,,123007
2015-01-17 21:50:00,3.0,106.33333333333333,14.153915830374764,123007
2015-01-17 21:55:00,3.0,108.0,15.874507866387544,123007
2015-01-17 22:00:00,0.0,,,123007
2015-01-17 22:05:00,1.0,97.0,,123007
2015-01-17 22:10:00,1.0,86.0,,123007
2015-01-17 22:15:00,1.0,81.0,,123007
2015-01-17 22:20:00,0.0,,,123007
2015-01-17 22:25:00,3.0,117.0,26.057628441590765,123007
2015-01-17 22:30:00,1.0,126.0,,123007
2015-01-17 22:35:00,0.0,,,123007
2015-01-17 22:40:00,0.0,,,123007
2015-01-17 22:45:00,0.0,,,123007
2015-01-17 22:50:00,2.0,106.5,14.849242404917497,123007
2015-01-17 22:55:00,1.0,74.0,,123007
2015-01-17 23:00:00,1.0,136.0,,123007
2015-01-17 23:05:00,1.0,91.0,,123007
2015-01-17 23:10:00,0.0,,,123007
2015-01-17 23:15:00,1.0,145.0,,123007
2015-01-17 23:20:00,0.0,,,123007
2015-01-17 23:25:00,1.0,84.0,,123007
2015-01-17 23:30:00,2.0,87.5,9.192388155425117,123007
2015-01-17 23:35:00,1.0,118.0,,123007
2015-01-17 23:40:00,2.0,92.0,16.97056274847714,123007
2015-01-17 23:45:00,0.0,,,123007
2015-01-17 23:50:00,0.0,,,123007
2015-01-17 23:55:00,1.0,102.0,,123007
2015-01-18 00:00:00,0.0,,,123007
2015-01-18 00:05:00,0.0,,,123007
2015-01-18 00:10:00,0.0,,,123007
2015-01-18 00:15:00,0.0,,,123007
2015-01-18 00:20:00,1.0,108.0,,123007
2015-01-18 00:25:00,2.0,112.0,56.568542494923804,123007
2015-01-18 00:30:00,1.0,87.0,,123007
2015-01-18 00:35:00,2.0,89.5,23.33452377915607,123007
2015-01-18 00:40:00,3.0,133.33333333333334,5.686240703077326,123007
2015-01-18 00:45:00,1.0,71.0,,123007
2015-01-18 00:50:00,0.0,,,123007
2015-01-18 00:55:00,1.0,124.0,,123007
2015-01-18 01:00:00,2.0,128.5,3.5355339059327378,123007
2015-01-18 01:05:00,1.0,110.0,,123007
2015-01-18 01:10:00,0.0,,,123007
2015-01-18 01:15:00,0.0,,,123007
2015-01-18 01:20:00,1.0,94.0,,123007
2015-01-18 01:25:00,0.0,,,123007
2015-01-18 01:30:00,0.0,,,123007
2015-01-18 01:35:00,0.0,,,123007
2015-01-18 01:40:00,0.0,,,123007
2015-01-18 01:45:00,1.0,83.0,,123007
2015-01-18 01:50:00,0.0,,,123007
2015-01-18 01:55:00,1.0,104.0,,123007
2015-01-18 02:00:00,0.0,,,123007
2015-01-18 02:05:00,0.0,,,123007
2015-01-18 02:10:00,0.0,,,123007
2015-01-18 02:15:00,0.0,,,123007
2015-01-18 02:20:00,0.0,,,123007
2015-01-18 02:25:00,0.0,,,123007
2015-01-18 02:30:00,1.0,147.0,,123007
2015-01-18 02:35:00,0.0,,,123007
2015-01-18 02:40:00,1.0,103.0,,123007
2015-01-18 02:45:00,0.0,,,123007
2015-01-18 02:50:00,0.0,,,123007
2015-01-18 02:55:00,0.0,,,123007
2015-01-18 03:00:00,0.0,,,123007
2015-01-18 03:05:00,0.0,,,123007
2015-01-18 03:10:00,0.0,,,123007
2015-01-18 03:15:00,0.0,,,123007
2015-01-18 03:20:00,1.0,119.0,,123007
2015-01-18 03:25:00,0.0,,,123007
2015-01-18 03:30:00,0.0,,,123007
2015-01-18 03:35:00,0.0,,,123007
2015-01-18 03:40:00,0.0,,,123007
2015-01-18 03:45:00,0.0,,,123007
2015-01-18 03:50:00,0.0,,,123007
2015-01-18 03:55:00,0.0,,,123007
2015-01-18 04:00:00,0.0,,,123007
2015-01-18 04:05:00,1.0,141.0,,123007
2015-01-18 04:10:00,0.0,,,123007
2015-01-18 04:15:00,0.0,,,123007
2015-01-18 04:20:00,0.0,,,123007
2015-01-18 04:25:00,0.0,,,123007
2015-01-18 04:30:00,0.0,,,123007
2015-01-18 04:35:00,0.0,,,123007
2015-01-18 04:40:00,0.0,,,123007
2015-01-18 04:45:00,0.0,,,123007
2015-01-18 04:50:00,0.0,,,123007
2015-01-18 04:55:00,0.0,,,123007
2015-01-18 05:00:00,0.0,,,123007
2015-01-18 05:05:00,12.0,119.0,0.0,123007
2015-01-18 05:10:00,0.0,,,123007
2015-01-18 05:15:00,0.0,,,123007
2015-01-18 05:20:00,0.0,,,123007
2015-01-18 05:25:00,0.0,,,123007
2015-01-18 05:30:00,0.0,,,123007
2015-01-18 05:35:00,14.0,99.0,3.1132471299766293,123007
2015-01-18 05:40:00,0.0,,,123007
2015-01-18 05:45:00,0.0,,,123007
2015-01-18 05:50:00,0.0,,,123007
2015-01-18 05:55:00,0.0,,,123007
2015-01-18 06:00:00,18.0,76.5,0.514495755427534,123007
2015-01-18 06:05:00,0.0,,,123007
2015-01-18 06:10:00,0.0,,,123007
2015-01-18 06:15:00,0.0,,,123007
2015-01-18 06:20:00,0.0,,,123007
2015-01-18 06:25:00,2.0,100.0,2.8284271247461903,123007
2015-01-18 06:30:00,0.0,,,123007
2015-01-18 06:35:00,2.0,81.0,2.8284271247461903,123007
2015-01-18 06:40:00,3.0,98.0,26.514147167125703,123007
2015-01-18 06:45:00,0.0,,,123007
2015-01-18 06:50:00,0.0,,,123007
2015-01-18 06:55:00,1.0,127.0,,123007
2015-01-18 07:00:00,0.0,,,123007
2015-01-18 07:05:00,0.0,,,123007
2015-01-18 07:10:00,4.0,106.25,15.692354826475217,123007
2015-01-18 07:15:00,0.0,,,123007
2015-01-18 07:20:00,0.0,,,123007
2015-01-18 07:25:00,2.0,114.0,28.284271247461902,123007
2015-01-18 07:30:00,2.0,113.5,12.020815280171307,123007
2015-01-18 07:35:00,0.0,,,123007
2015-01-18 07:40:00,0.0,,,123007
2015-01-18 07:45:00,1.0,115.0,,123007
2015-01-18 07:50:00,0.0,,,123007
2015-01-18 07:55:00,0.0,,,123007
2015-01-18 08:00:00,0.0,,,123007
2015-01-18 08:05:00,0.0,,,123007
2015-01-18 08:10:00,0.0,,,123007
2015-01-18 08:15:00,1.0,127.0,,123007
2015-01-18 08:20:00,1.0,100.0,,123007
2015-01-18 08:25:00,3.0,75.0,19.05255888325765,123007
2015-01-18 08:30:00,3.0,120.0,4.58257569495584,123007
2015-01-18 08:35:00,1.0,111.0,,123007
2015-01-18 08:40:00,1.0,125.0,,123007
2015-01-18 08:45:00,2.0,132.5,2.1213203435596424,123007
2015-01-18 08:50:00,1.0,101.0,,123007
2015-01-18 08:55:00,1.0,106.0,,123007
2015-01-18 09:00:00,0.0,,,123007
2015-01-18 09:05:00,1.0,101.0,,123007
2015-01-18 09:10:00,5.0,76.6,18.796276226955168,123007
2015-01-18 09:15:00,1.0,49.0,,123007
2015-01-18 09:20:00,1.0,98.0,,123007
2015-01-18 09:25:00,0.0,,,123007
2015-01-18 09:30:00,2.0,120.0,14.142135623730951,123007
2015-01-18 09:35:00,2.0,112.0,24.041630560342615,123007
2015-01-18 09:40:00,0.0,,,123007
2015-01-18 09:45:00,2.0,111.5,21.920310216782973,123007
2015-01-18 09:50:00,0.0,,,123007
2015-01-18 09:55:00,2.0,107.5,12.020815280171307,123007
2015-01-18 10:00:00,1.0,100.0,,123007
2015-01-18 10:05:00,2.0,86.5,17.67766952966369,123007
2015-01-18 10:10:00,5.0,91.0,25.059928172283335,123007
2015-01-18 10:15:00,0.0,,,123007
2015-01-18 10:20:00,1.0,96.0,,123007
2015-01-18 10:25:00,2.0,101.5,9.192388155425117,123007
2015-01-18 10:30:00,1.0,95.0,,123007
2015-01-18 10:35:00,1.0,102.0,,123007
2015-01-18 10:40:00,2.0,119.0,19.79898987322333,123007
2015-01-18 10:45:00,4.0,101.25,8.341662504161468,123007
2015-01-18 10:50:00,1.0,125.0,,123007
2015-01-18 10:55:00,3.0,88.0,27.874719729532707,123007
2015-01-18 11:00:00,4.0,84.5,12.233832869001711,123007
2015-01-18 11:05:00,3.0,75.0,16.822603841260722,123007
2015-01-18 11:10:00,5.0,96.0,21.702534414210707,123007
2015-01-18 11:15:00,2.0,98.5,23.33452377915607,123007
2015-01-18 11:20:00,3.0,101.66666666666667,8.082903768654763,123007
2015-01-18 11:25:00,6.0,77.83333333333333,17.151287609583914,123007
2015-01-18 11:30:00,5.0,104.2,14.394443372357268,123007
2015-01-18 11:35:00,3.0,99.66666666666667,4.93288286231625,123007
2015-01-18 11:40:00,1.0,81.0,,123007
2015-01-18 11:45:00,2.0,112.0,15.556349186104045,123007
2015-01-18 11:50:00,0.0,,,123007
2015-01-18 11:55:00,1.0,104.0,,123007
2015-01-18 12:00:00,1.0,113.0,,123007
2015-01-18 12:05:00,2.0,63.5,12.020815280171307,123007
2015-01-18 12:10:00,1.0,108.0,,123007
2015-01-18 12:15:00,1.0,108.0,,123007
2015-01-18 12:20:00,2.0,98.0,22.627416997969522,123007
2015-01-18 12:25:00,1.0,84.0,,123007
2015-01-18 12:30:00,0.0,,,123007
2015-01-18 12:35:00,4.0,88.75,23.17146233336745,123007
2015-01-18 12:40:00,1.0,109.0,,123007
2015-01-18 12:45:00,1.0,71.0,,123007
2015-01-18 12:50:00,3.0,89.0,5.0,123007
2015-01-18 12:55:00,0.0,,,123007
2015-01-18 13:00:00,3.0,99.33333333333333,26.312227829154512,123007
2015-01-18 13:05:00,1.0,82.0,,123007
2015-01-18 13:10:00,1.0,95.0,,123007
2015-01-18 13:15:00,0.0,,,123007
2015-01-18 13:20:00,4.0,93.25,25.31633201446581,123007
2015-01-18 13:25:00,2.0,115.5,2.1213203435596424,123007
2015-01-18 13:30:00,9.0,114.33333333333333,11.324751652906127,123007
2015-01-18 13:35:00,0.0,,,123007
2015-01-18 13:40:00,0.0,,,123007
2015-01-18 13:45:00,8.0,107.75,35.83992187491485,123007
2015-01-18 13:50:00,5.0,99.0,33.42902930089356,123007
2015-01-18 13:55:00,1.0,100.0,,123007
2015-01-18 14:00:00,1.0,93.0,,123007
2015-01-18 14:05:00,3.0,102.0,7.0,123007
2015-01-18 14:10:00,1.0,121.0,,123007
2015-01-18 14:15:00,0.0,,,123007
2015-01-18 14:20:00,5.0,106.6,15.192103211866353,123007
2015-01-18 14:25:00,3.0,93.66666666666667,33.946035605550954,123007
2015-01-18 14:30:00,0.0,,,123007
2015-01-18 14:35:00,5.0,106.2,19.791412279066897,123007
2015-01-18 14:40:00,2.0,120.0,39.59797974644666,123007
2015-01-18 14:45:00,2.0,108.5,30.405591591021544,123007
2015-01-18 14:50:00,3.0,110.66666666666667,29.022979401386987,123007
2015-01-18 14:55:00,1.0,79.0,,123007
2015-01-18 15:00:00,1.0,91.0,,123007
2015-01-18 15:05:00,0.0,,,123007
2015-01-18 15:10:00,2.0,85.0,28.284271247461902,123007
2015-01-18 15:15:00,3.0,119.66666666666667,9.018499505645789,123007
2015-01-18 15:20:00,2.0,126.0,12.727922061357855,123007
2015-01-18 15:25:00,3.0,116.33333333333333,17.03917055884274,123007
2015-01-18 15:30:00,3.0,106.0,19.467922333931785,123007
2015-01-18 15:35:00,4.0,102.5,9.81495457622364,123007
2015-01-18 15:40:00,2.0,99.0,9.899494936611665,123007
2015-01-18 15:45:00,1.0,119.0,,123007
2015-01-18 15:50:00,0.0,,,123007
2015-01-18 15:55:00,1.0,129.0,,123007
2015-01-18 16:00:00,1.0,91.0,,123007
2015-01-18 16:05:00,3.0,104.33333333333333,30.924639582917266,123007
2015-01-18 16:10:00,2.0,92.5,26.16295090390226,123007
2015-01-18 16:15:00,5.0,95.8,15.188811671753653,123007
2015-01-18 16:20:00,5.0,87.2,15.943650773897426,123007
2015-01-18 16:25:00,2.0,87.0,1.4142135623730951,123007
2015-01-18 16:30:00,0.0,,,123007
2015-01-18 16:35:00,5.0,84.8,22.331591971912797,123007
2015-01-18 16:40:00,1.0,108.0,,123007
2015-01-18 16:45:00,2.0,78.0,43.840620433565945,123007
2015-01-18 16:50:00,0.0,,,123007
2015-01-18 16:55:00,4.0,75.0,26.19160170741759,123007
2015-01-18 17:00:00,1.0,83.0,,123007
2015-01-18 17:05:00,1.0,105.0,,123007
2015-01-18 17:10:00,0.0,,,123007
2015-01-18 17:15:00,4.0,87.75,13.841363131329707,123007
2015-01-18 17:20:00,2.0,90.5,6.363961030678928,123007
2015-01-18 17:25:00,0.0,,,123007
2015-01-18 17:30:00,1.0,82.0,,123007
2015-01-18 17:35:00,3.0,103.33333333333333,12.662279942148386,123007
2015-01-18 17:40:00,3.0,76.33333333333333,6.506407098647713,123007
2015-01-18 17:45:00,3.0,86.66666666666667,15.947831618540913,123007
2015-01-18 17:50:00,0.0,,,123007
2015-01-18 17:55:00,0.0,,,123007
2015-01-18 18:00:00,1.0,100.0,,123007
2015-01-18 18:05:00,2.0,95.5,9.192388155425117,123007
2015-01-18 18:10:00,2.0,57.0,7.0710678118654755,123007
2015-01-18 18:15:00,4.0,75.75,19.276496915501358,123007
2015-01-18 18:20:00,1.0,76.0,,123007
2015-01-18 18:25:00,3.0,86.0,13.856406460551018,123007
2015-01-18 18:30:00,4.0,94.0,19.748417658131498,123007
2015-01-18 18:35:00,6.0,79.66666666666667,17.40881003017342,123007
2015-01-18 18:40:00,4.0,96.0,15.491933384829668,123007
2015-01-18 18:45:00,0.0,,,123007
2015-01-18 18:50:00,2.0,112.0,9.899494936611665,123007
2015-01-18 18:55:00,2.0,90.0,31.11269837220809,123007
2015-01-18 19:00:00,6.0,81.66666666666667,24.96931450133677,123007
2015-01-18 19:05:00,1.0,76.0,,123007
2015-01-18 19:10:00,3.0,104.66666666666667,7.7674534651540315,123007
2015-01-18 19:15:00,2.0,81.5,14.849242404917497,123007
2015-01-18 19:20:00,3.0,93.33333333333333,22.854612955229264,123007
2015-01-18 19:25:00,1.0,93.0,,123007
2015-01-18 19:30:00,4.0,78.25,12.606215398233788,123007
2015-01-18 19:35:00,0.0,,,123007
2015-01-18 19:40:00,4.0,83.0,34.01960219246153,123007
2015-01-18 19:45:00,3.0,88.66666666666667,14.502873278538063,123007
2015-01-18 19:50:00,1.0,84.0,,123007
2015-01-18 19:55:00,1.0,92.0,,123007
2015-01-18 20:00:00,4.0,99.5,24.29677619218923,123007
2015-01-18 20:05:00,5.0,87.2,28.455227990652265,123007
2015-01-18 20:10:00,2.0,98.5,10.606601717798213,123007
2015-01-18 20:15:00,1.0,90.0,,123007
2015-01-18 20:20:00,2.0,107.0,0.0,123007
2015-01-18 20:25:00,3.0,89.0,19.672315572906,123007
2015-01-18 20:30:00,7.0,101.71428571428571,10.734900802433863,123007
2015-01-18 20:35:00,1.0,91.0,,123007
2015-01-18 20:40:00,0.0,,,123007
2015-01-18 20:45:00,2.0,117.0,2.8284271247461903,123007
2015-01-18 20:50:00,0.0,,,123007
2015-01-18 20:55:00,0.0,,,123007
2015-01-18 21:00:00,0.0,,,123007
2015-01-18 21:05:00,0.0,,,123007
2015-01-18 21:10:00,1.0,150.0,,123007
2015-01-18 21:15:00,0.0,,,123007
2015-01-18 21:20:00,0.0,,,123007
2015-01-18 21:25:00,1.0,98.0,,123007
2015-01-18 21:30:00,1.0,136.0,,123007
2015-01-18 21:35:00,1.0,124.0,,123007
2015-01-18 21:40:00,0.0,,,123007
2015-01-18 21:45:00,0.0,,,123007
2015-01-18 21:50:00,2.0,112.0,15.556349186104045,123007
2015-01-18 21:55:00,0.0,,,123007
2015-01-18 22:00:00,0.0,,,123007
2015-01-18 22:05:00,2.0,94.5,3.5355339059327378,123007
2015-01-18 22:10:00,2.0,93.0,11.313708498984761,123007
2015-01-18 22:15:00,1.0,162.0,,123007
2015-01-18 22:20:00,0.0,,,123007
2015-01-18 22:25:00,1.0,150.0,,123007
2015-01-18 22:30:00,0.0,,,123007
2015-01-18 22:35:00,4.0,81.25,8.180260794538686,123007
2015-01-18 22:40:00,0.0,,,123007
2015-01-18 22:45:00,0.0,,,123007
2015-01-18 22:50:00,0.0,,,123007
2015-01-18 22:55:00,0.0,,,123007
2015-01-18 23:00:00,0.0,,,123007
2015-01-18 23:05:00,1.0,126.0,,123007
2015-01-18 23:10:00,1.0,91.0,,123007
2015-01-18 23:15:00,0.0,,,123007
2015-01-18 23:20:00,2.0,123.0,0.0,123007
2015-01-18 23:25:00,1.0,126.0,,123007
2015-01-18 23:30:00,2.0,91.5,3.5355339059327378,123007
2015-01-18 23:35:00,0.0,,,123007
2015-01-18 23:40:00,0.0,,,123007
2015-01-18 23:45:00,0.0,,,123007
2015-01-18 23:50:00,1.0,142.0,,123007
2015-01-18 23:55:00,0.0,,,123007
2015-01-19 00:00:00,0.0,,,123007
2015-01-19 00:05:00,0.0,,,123007
2015-01-19 00:10:00,0.0,,,123007
2015-01-19 00:15:00,1.0,131.0,,123007
2015-01-19 00:20:00,0.0,,,123007
2015-01-19 00:25:00,0.0,,,123007
2015-01-19 00:30:00,0.0,,,123007
2015-01-19 00:35:00,1.0,85.0,,123007
2015-01-19 00:40:00,1.0,140.0,,123007
2015-01-19 00:45:00,0.0,,,123007
2015-01-19 00:50:00,1.0,119.0,,123007
2015-01-19 00:55:00,0.0,,,123007
2015-01-19 01:00:00,0.0,,,123007
2015-01-19 01:05:00,1.0,143.0,,123007
2015-01-19 01:10:00,0.0,,,123007
2015-01-19 01:15:00,0.0,,,123007
2015-01-19 01:20:00,0.0,,,123007
2015-01-19 01:25:00,0.0,,,123007
2015-01-19 01:30:00,0.0,,,123007
2015-01-19 01:35:00,1.0,87.0,,123007
2015-01-19 01:40:00,0.0,,,123007
2015-01-19 01:45:00,0.0,,,123007
2015-01-19 01:50:00,0.0,,,123007
2015-01-19 01:55:00,0.0,,,123007
2015-01-19 02:00:00,0.0,,,123007
2015-01-19 02:05:00,0.0,,,123007
2015-01-19 02:10:00,2.0,103.0,29.698484809834994,123007
2015-01-19 02:15:00,0.0,,,123007
2015-01-19 02:20:00,0.0,,,123007
2015-01-19 02:25:00,0.0,,,123007
2015-01-19 02:30:00,0.0,,,123007
2015-01-19 02:35:00,0.0,,,123007
2015-01-19 02:40:00,0.0,,,123007
2015-01-19 02:45:00,0.0,,,123007
2015-01-19 02:50:00,0.0,,,123007
2015-01-19 02:55:00,0.0,,,123007
2015-01-19 03:00:00,0.0,,,123007
2015-01-19 03:05:00,0.0,,,123007
2015-01-19 03:10:00,0.0,,,123007
2015-01-19 03:15:00,0.0,,,123007
2015-01-19 03:20:00,0.0,,,123007
2015-01-19 03:25:00,0.0,,,123007
2015-01-19 03:30:00,0.0,,,123007
2015-01-19 03:35:00,0.0,,,123007
2015-01-19 03:40:00,0.0,,,123007
2015-01-19 03:45:00,0.0,,,123007
2015-01-19 03:50:00,1.0,91.0,,123007
2015-01-19 03:55:00,0.0,,,123007
2015-01-19 04:00:00,0.0,,,123007
2015-01-19 04:05:00,0.0,,,123007
2015-01-19 04:10:00,0.0,,,123007
2015-01-19 04:15:00,0.0,,,123007
2015-01-19 04:20:00,0.0,,,123007
2015-01-19 04:25:00,0.0,,,123007
2015-01-19 04:30:00,0.0,,,123007
2015-01-19 04:35:00,1.0,117.0,,123007
2015-01-19 04:40:00,1.0,89.0,,123007
2015-01-19 04:45:00,0.0,,,123007
2015-01-19 04:50:00,0.0,,,123007
2015-01-19 04:55:00,0.0,,,123007
2015-01-19 05:00:00,0.0,,,123007
2015-01-19 05:05:00,0.0,,,123007
2015-01-19 05:10:00,5.0,74.0,19.052558883257653,123007
2015-01-19 05:15:00,0.0,,,123007
2015-01-19 05:20:00,0.0,,,123007
2015-01-19 05:25:00,3.0,105.33333333333333,36.96394639825858,123007
2015-01-19 05:30:00,2.0,95.5,17.67766952966369,123007
2015-01-19 05:35:00,0.0,,,123007
2015-01-19 05:40:00,6.0,83.16666666666667,21.609411529855844,123007
2015-01-19 05:45:00,1.0,85.0,,123007
2015-01-19 05:50:00,1.0,124.0,,123007
2015-01-19 05:55:00,5.0,84.8,14.481022063376605,123007
2015-01-19 06:00:00,4.0,90.75,14.31491064123932,123007
2015-01-19 06:05:00,3.0,84.0,10.44030650891055,123007
2015-01-19 06:10:00,0.0,,,123007
2015-01-19 06:15:00,1.0,95.0,,123007
2015-01-19 06:20:00,2.0,88.0,4.242640687119285,123007
2015-01-19 06:25:00,5.0,90.8,16.813684902483452,123007
2015-01-19 06:30:00,5.0,96.4,15.436968614336172,123007
2015-01-19 06:35:00,3.0,79.0,27.83882181415011,123007
2015-01-19 06:40:00,6.0,75.66666666666667,20.43200104411378,123007
2015-01-19 06:45:00,2.0,69.5,3.5355339059327378,123007
2015-01-19 06:50:00,4.0,84.75,11.7011395456454,123007
2015-01-19 06:55:00,0.0,,,123007
2015-01-19 07:00:00,0.0,,,123007
2015-01-19 07:05:00,1.0,93.0,,123007
2015-01-19 07:10:00,0.0,,,123007
2015-01-19 07:15:00,0.0,,,123007
2015-01-19 07:20:00,3.0,79.66666666666667,1.5275252316519452,123007
2015-01-19 07:25:00,1.0,66.0,,123007
2015-01-19 07:30:00,11.0,82.63636363636364,13.684098269690459,123007
2015-01-19 07:35:00,1.0,85.0,,123007
2015-01-19 07:40:00,7.0,67.42857142857143,12.541360144964909,123007
2015-01-19 07:45:00,3.0,83.66666666666667,6.658328118479391,123007
2015-01-19 07:50:00,3.0,77.0,1.7320508075688772,123007
2015-01-19 07:55:00,8.0,81.0,10.663690060869444,123007
2015-01-19 08:00:00,2.0,66.0,9.899494936611665,123007
2015-01-19 08:05:00,2.0,67.0,2.8284271247461903,123007
